gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000188959.10,C9orf152,8.2123643904597898,6.6694602959552904,2.0677951581829501,3.2253969981320498,0.0012579809321599999,0.28254484695745502
ENSG00000251189.1,ENSG00000251189,93.931649841272602,3.1784439005906302,0.98797699591378496,3.2171233882332202,0.0012948289922094999,0.28815290700943202
ENSG00000184557.4,SOCS3,3437.09815897814,1.8000131237681301,0.56042412893845905,3.2118765606642699,0.0013187102321323,0.28873384668744501
ENSG00000111676.15,ATN1,734.72366903566797,-1.97566594823929,0.61546012971354502,-3.21006325650831,0.0013270576479375001,0.28873384668744501
ENSG00000188783.6,PRELP,154.887734623368,-2.9452359701833202,0.91857365979294103,-3.20631441886459,0.0013444699572680999,0.28873384668744501
ENSG00000290596.1,ENSG00000290596,80.324951961047205,1.84531148239712,0.57576124259227801,3.20499426826454,0.0013506517019076,0.28873384668744501
ENSG00000234828.9,IQCM,70.568229422429596,3.0674982811504599,0.95852497055958596,3.20022782438277,0.0013731899648784,0.28873384668744501
ENSG00000290535.1,ENSG00000290535,6.2413981163988996,-5.9521928561711999,1.86082349855087,-3.1986874955128801,0.0013805472877482,
ENSG00000089127.15,OAS1,97.279600345826694,2.4372408162033499,0.762069073460516,3.1981888533226601,0.0013829368116697,0.28873384668744501
ENSG00000262655.4,SPON1,440.38015966773901,-1.5323739365939699,0.47917369314246899,-3.1979508861275399,0.001384078509012,0.28873384668744501
ENSG00000124491.16,F13A1,368.52218020127498,-1.7922259108813401,0.56098057962548198,-3.1948091894337001,0.0013992331685698,0.28873384668744501
ENSG00000278898.1,ENSG00000278898,6.5741174242551201,6.34867937993533,1.98810468416783,3.19333253952506,0.0014064088402088999,
ENSG00000130303.14,BST2,829.18317309393603,2.0980431035027398,0.65719057514753099,3.1924424707882499,0.0014107504375558001,0.28873384668744501
ENSG00000261175.6,LINC02188,122.88442498027101,-3.3343016108402899,1.0448184643637,-3.1912736274917299,0.0014164706169684999,0.28873384668744501
ENSG00000235885.8,LINC01828,649.57292084720495,-1.79392601325157,0.563509764751569,-3.1834870049544799,0.0014551264478557999,0.29060473153869398
ENSG00000140798.17,ABCC12,7.7320720281470701,5.5927401542953996,1.75782541045658,3.18162436441441,0.0014645163045267,0.29060473153869398
ENSG00000251095.8,ENSG00000251095,138.42040475994401,1.5389021490900501,0.48375122304968499,3.1811850301657798,0.001466739179312,0.29060473153869398
ENSG00000128422.18,KRT17,199.71491356092,2.41171360682592,0.75844052555754804,3.1798322024696799,0.001473603548067,0.29060473153869398
ENSG00000261298.1,ENSG00000261298,5.6153315629964897,6.1136112727228902,1.9234065231706701,3.1785330865181902,0.0014802232306397,
ENSG00000261296.1,ENSG00000261296,5.5995416828041202,6.1127003082829203,1.92385974654754,3.17731077811283,0.0014864765460909,
ENSG00000133962.8,CATSPERB,39.180239109242898,2.6297290234639799,0.82796569920822904,3.1761328107900502,0.0014925260369778,0.29060473153869398
ENSG00000064655.19,EYA2,254.88615983226401,1.8335803976848,0.57747622665390697,3.1751617002646002,0.0014975302569294,0.29060473153869398
ENSG00000263499.1,ENSG00000263499,6.1727798021882698,-5.9349826877073104,1.8705654389006801,-3.17282815360646,0.0015096185004237,
ENSG00000139910.20,NOVA1,4059.4941422798802,-1.5294596589375,0.48316290835156001,-3.1655154659029199,0.0015480843174689,0.29354256585266097
ENSG00000186212.4,SOWAHB,120.486251472009,1.73824681445118,0.54949867554293397,3.1633321276592699,0.0015597427733544001,0.29354256585266097
ENSG00000135697.10,BCO1,32.1238218404905,3.3213053720517798,1.0499555843591699,3.16328178213262,0.0015600125564407001,0.29354256585266097
ENSG00000261039.3,LINC02544,14.3838601927011,4.1211976449146803,1.30436073155395,3.15955359987331,0.0015801103294198001,0.29354256585266097
ENSG00000185745.10,IFIT1,387.895362275445,1.6826864051650701,0.53264955848863504,3.1590872053655699,0.0015826412621039001,0.29354256585266097
ENSG00000108515.18,ENO3,625.21419388013703,1.59840599259567,0.50604853778479097,3.1586021364524299,0.0015852774921340999,0.29354256585266097
ENSG00000057149.16,SERPINB3,50.560871283586302,2.6795406797270398,0.849551918158441,3.1540634803526002,0.0016101405771792999,0.29588772712604899
ENSG00000285939.2,ENSG00000285939,7.7288726703539501,5.5772213762699199,1.77240390804026,3.1466988709343502,0.0016512492590109,0.29914741364026098
ENSG00000227487.4,NCAM1-AS1,99.900326060809604,-2.1268989066734698,0.67644366097672004,-3.14423658520567,0.00166520753559,0.29914741364026098
ENSG00000236901.6,MIR600HG,419.95401896933799,-1.2932251502757199,0.41133505231624701,-3.1439702086985002,0.0016667240678746001,0.29914741364026098
ENSG00000198216.14,CACNA1E,2551.2232113170498,-1.3983112611965001,0.44505014039539498,-3.1419184812619001,0.0016784475986097,0.29914741364026098
ENSG00000109705.8,NKX3-2,141.98267434400699,-2.43453897449342,0.77533356544116205,-3.1399891388787999,0.0016895409848173999,0.29914741364026098
ENSG00000238365.3,RNU7-57P,6.16615997326896,-5.9386597486856303,1.8961290662533901,-3.1319913050117298,0.0017362501720565001,
ENSG00000225383.8,SFTA1P,12.379768171127401,3.9759493224934199,1.27174151673797,3.1263816350761,0.001769717288385,0.30958117946622699
ENSG00000063015.21,SEZ6,963.00019216832595,-1.7084960857390099,0.54660125060809595,-3.12567174670439,0.0017739944735871999,0.30958117946622699
ENSG00000141738.14,GRB7,53.953576896452802,3.26895775577113,1.04663988277988,3.12328797091963,0.0017884267122706,0.30987047685392199
ENSG00000162490.7,DRAXIN,2963.08016238148,-1.20814634547956,0.38709849994151602,-3.1210308116980299,0.001802191768066,0.31004089161686799
