"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000214425.11","LRRC37A4P",51.8326775285887,-1.78542404618037,0.322244627608891,-5.54058591892907,3.01461285566972e-08,8.84345547719111e-06,"Down-regulated"
"ENSG00000124772.12","CPNE5",435.02965233247,-0.607405014158244,0.109767723347591,-5.53354843877769,3.13816265350069e-08,9.07247371188867e-06,"Not Significant"
"ENSG00000084676.16","NCOA1",1840.71212624589,-0.377290407073861,0.0689924091451544,-5.46857852550232,4.536590735833e-08,1.29279874283424e-05,"Not Significant"
"ENSG00000141013.17","GAS8",692.478019118407,0.912501714450161,0.169394025113745,5.38685891569925,7.16996710450877e-08,2.01445780001044e-05,"Not Significant"
"ENSG00000157353.17","FCSK",253.780957625761,0.684230855477805,0.127229810618901,5.37791302328763,7.53542013843591e-08,2.08773001279888e-05,"Not Significant"
"ENSG00000213199.8","ASIC3",124.295249767003,1.14079795484983,0.212392303459214,5.3711831185488,7.82217265175746e-08,2.13748904188025e-05,"Up-regulated"
"ENSG00000146707.15","POMZP3",309.537208663407,-1.09841505206944,0.205164086631945,-5.35383687321431,8.61084952538694e-08,2.29025635109892e-05,"Down-regulated"
"ENSG00000105289.15","TJP3",321.690785811477,0.924304808742068,0.172581983177279,5.3557433500611,8.52053828161957e-08,2.29025635109892e-05,"Not Significant"
"ENSG00000290835.1","ENSG00000290835",150.705100113107,0.8818058667835,0.164871602851543,5.34843994679614,8.87156023417492e-08,2.32855109935949e-05,"Not Significant"
"ENSG00000172965.17","MIR4435-2HG",279.628217670014,-0.661542408932014,0.123766669499196,-5.34507724582758,9.03785021829054e-08,2.34139007992805e-05,"Not Significant"
"ENSG00000198089.16","SFI1",554.289214432278,0.945644972573164,0.177062785744065,5.34073248988664,9.2571773640019e-08,2.36746376996295e-05,"Not Significant"
"ENSG00000165821.12","SALL2",3454.96913884234,-0.336459243834172,0.0633859432072935,-5.30810502785825,1.10770811586622e-07,2.7970331006708e-05,"Not Significant"
"ENSG00000205702.13","CYP2D7",112.03623139599,1.31425238233567,0.249177622432882,5.27435958937151,1.33220468833271e-07,3.32185239035761e-05,"Up-regulated"
"ENSG00000117335.21","CD46",1879.31008086228,0.729590611233042,0.138616141068371,5.26338856073895,1.41424244041958e-07,3.45571247686181e-05,"Not Significant"
"ENSG00000185818.8","NAT8L",1922.01977114351,0.539205499545642,0.102460439365658,5.26257258785844,1.42053550783371e-07,3.45571247686181e-05,"Not Significant"
